,city,latitude,longitude,timepoint,main_weather,feels_like,humidity,wind_speed,city_id
324,Strasbourg,48.584614,7.7507127,1688871600,broken clouds,19.62,64,1.78,31
325,Strasbourg,48.584614,7.7507127,1688882400,broken clouds,23.75,52,2.13,31
326,Strasbourg,48.584614,7.7507127,1688893200,broken clouds,30.79,33,1.98,31
327,Strasbourg,48.584614,7.7507127,1688904000,broken clouds,35.54,20,1.69,31
328,Strasbourg,48.584614,7.7507127,1688914800,few clouds,35.49,19,3.93,31
329,Strasbourg,48.584614,7.7507127,1688925600,light rain,27.76,51,0.36,31
330,Strasbourg,48.584614,7.7507127,1688936400,light rain,21.01,89,5.23,31
331,Strasbourg,48.584614,7.7507127,1688947200,light rain,20.22,91,1.21,31
332,Strasbourg,48.584614,7.7507127,1688958000,overcast clouds,19.17,93,1.27,31
333,Strasbourg,48.584614,7.7507127,1688968800,scattered clouds,21.64,83,1.16,31
334,Strasbourg,48.584614,7.7507127,1688979600,clear sky,28.34,56,2.43,31
335,Strasbourg,48.584614,7.7507127,1688990400,few clouds,31.42,32,3.96,31
336,Strasbourg,48.584614,7.7507127,1689001200,scattered clouds,32.34,29,5.28,31
337,Strasbourg,48.584614,7.7507127,1689012000,scattered clouds,29.76,35,2.08,31
338,Strasbourg,48.584614,7.7507127,1689022800,scattered clouds,23.97,53,0.48,31
339,Strasbourg,48.584614,7.7507127,1689033600,few clouds,20.8,61,1.07,31
340,Strasbourg,48.584614,7.7507127,1689044400,clear sky,19.03,66,0.77,31
341,Strasbourg,48.584614,7.7507127,1689055200,light rain,21.67,69,1.39,31
342,Strasbourg,48.584614,7.7507127,1689066000,clear sky,29.93,43,3.19,31
343,Strasbourg,48.584614,7.7507127,1689076800,clear sky,35.58,27,2.44,31
344,Strasbourg,48.584614,7.7507127,1689087600,clear sky,36.33,21,5.49,31
345,Strasbourg,48.584614,7.7507127,1689098400,light rain,29.41,41,4.86,31
346,Strasbourg,48.584614,7.7507127,1689109200,light rain,21.48,78,7.13,31
347,Strasbourg,48.584614,7.7507127,1689120000,broken clouds,19.58,86,4.76,31
348,Strasbourg,48.584614,7.7507127,1689130800,light rain,18.93,87,4.42,31
349,Strasbourg,48.584614,7.7507127,1689141600,light rain,20.59,79,3.6,31
350,Strasbourg,48.584614,7.7507127,1689152400,light rain,25.02,45,5.32,31
351,Strasbourg,48.584614,7.7507127,1689163200,overcast clouds,26.66,36,6.21,31
352,Strasbourg,48.584614,7.7507127,1689174000,overcast clouds,28.19,21,6.16,31
353,Strasbourg,48.584614,7.7507127,1689184800,overcast clouds,26.17,23,4.75,31
354,Strasbourg,48.584614,7.7507127,1689195600,overcast clouds,20.36,36,2.72,31
355,Strasbourg,48.584614,7.7507127,1689206400,overcast clouds,18.89,43,2.52,31
356,Strasbourg,48.584614,7.7507127,1689217200,overcast clouds,17.02,70,3.45,31
357,Strasbourg,48.584614,7.7507127,1689228000,overcast clouds,18.74,62,4.07,31
358,Strasbourg,48.584614,7.7507127,1689238800,light rain,17.87,71,3.94,31
359,Strasbourg,48.584614,7.7507127,1689249600,overcast clouds,22.09,50,6.2,31
360,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688839200,few clouds,27.53,41,1.22,13
361,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688850000,scattered clouds,22.62,53,1.53,13
362,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688860800,few clouds,17.77,64,1.45,13
363,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688871600,broken clouds,16.69,67,1.42,13
364,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688882400,broken clouds,21.14,60,1.39,13
365,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688893200,overcast clouds,28.08,36,1.69,13
366,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688904000,broken clouds,30.63,24,2.56,13
367,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688914800,light rain,27.62,35,1.35,13
368,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688925600,broken clouds,25.47,49,1.39,13
369,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688936400,light rain,17.86,92,2.37,13
370,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688947200,light rain,17.31,91,1.64,13
371,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688958000,light rain,16.34,93,1.81,13
372,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688968800,scattered clouds,18.79,87,0.95,13
373,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688979600,clear sky,25.25,52,1.55,13
374,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1688990400,clear sky,28.13,34,2.46,13
375,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689001200,few clouds,28.82,33,3.99,13
376,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689012000,scattered clouds,25.45,51,2.05,13
377,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689022800,few clouds,19.47,64,1.62,13
378,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689033600,few clouds,18.0,67,0.8,13
379,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689044400,clear sky,16.48,75,1.03,13
380,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689055200,light rain,19.98,72,1.12,13
381,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689066000,light rain,27.94,45,1.75,13
382,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689076800,clear sky,31.38,24,3.12,13
383,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689087600,clear sky,31.6,25,4.23,13
384,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689098400,few clouds,27.15,48,3.36,13
385,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689109200,light rain,17.22,91,2.67,13
386,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689120000,broken clouds,16.13,90,2.61,13
387,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689130800,light rain,15.56,91,2.31,13
388,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689141600,light rain,17.37,83,2.33,13
389,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689152400,overcast clouds,20.51,54,3.82,13
390,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689163200,overcast clouds,22.19,44,5.12,13
391,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689174000,overcast clouds,24.36,28,4.92,13
392,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689184800,overcast clouds,20.13,38,2.79,13
393,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689195600,overcast clouds,14.97,46,2.48,13
394,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689206400,overcast clouds,15.21,48,2.06,13
395,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689217200,overcast clouds,13.8,62,1.93,13
396,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689228000,light rain,14.21,71,2.98,13
397,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689238800,light rain,13.87,77,1.92,13
398,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689249600,overcast clouds,15.59,67,2.58,13
399,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,1689260400,overcast clouds,18.63,51,1.99,13
400,Colmar,48.0777517,7.3579641,1688839200,clear sky,30.84,41,1.57,15
401,Colmar,48.0777517,7.3579641,1688850000,scattered clouds,25.95,52,1.72,15
402,Colmar,48.0777517,7.3579641,1688860800,scattered clouds,21.23,62,1.63,15
403,Colmar,48.0777517,7.3579641,1688871600,scattered clouds,19.95,67,1.54,15
404,Colmar,48.0777517,7.3579641,1688882400,broken clouds,24.3,59,1.74,15
405,Colmar,48.0777517,7.3579641,1688893200,overcast clouds,31.01,37,1.83,15
406,Colmar,48.0777517,7.3579641,1688904000,broken clouds,34.47,23,2.04,15
407,Colmar,48.0777517,7.3579641,1688914800,broken clouds,33.91,25,2.14,15
408,Colmar,48.0777517,7.3579641,1688925600,broken clouds,29.16,45,0.95,15
409,Colmar,48.0777517,7.3579641,1688936400,light rain,22.74,73,2.59,15
410,Colmar,48.0777517,7.3579641,1688947200,light rain,20.44,91,1.23,15
411,Colmar,48.0777517,7.3579641,1688958000,light rain,19.74,91,1.71,15
412,Colmar,48.0777517,7.3579641,1688968800,scattered clouds,22.51,84,0.48,15
413,Colmar,48.0777517,7.3579641,1688979600,clear sky,29.05,49,0.8,15
414,Colmar,48.0777517,7.3579641,1688990400,clear sky,32.05,32,0.37,15
415,Colmar,48.0777517,7.3579641,1689001200,few clouds,32.95,30,3.86,15
416,Colmar,48.0777517,7.3579641,1689012000,few clouds,29.86,47,2.82,15
417,Colmar,48.0777517,7.3579641,1689022800,light rain,22.89,64,1.38,15
418,Colmar,48.0777517,7.3579641,1689033600,clear sky,21.63,66,0.89,15
419,Colmar,48.0777517,7.3579641,1689044400,clear sky,20.05,73,1.0,15
420,Colmar,48.0777517,7.3579641,1689055200,clear sky,23.72,67,1.47,15
421,Colmar,48.0777517,7.3579641,1689066000,light rain,31.02,46,2.62,15
422,Colmar,48.0777517,7.3579641,1689076800,clear sky,35.25,25,4.19,15
423,Colmar,48.0777517,7.3579641,1689087600,clear sky,35.9,25,4.53,15
424,Colmar,48.0777517,7.3579641,1689098400,light rain,31.41,45,5.59,15
425,Colmar,48.0777517,7.3579641,1689109200,light rain,20.11,92,2.96,15
426,Colmar,48.0777517,7.3579641,1689120000,light rain,18.93,92,3.44,15
427,Colmar,48.0777517,7.3579641,1689130800,light rain,18.25,93,2.53,15
428,Colmar,48.0777517,7.3579641,1689141600,light rain,20.51,87,2.01,15
429,Colmar,48.0777517,7.3579641,1689152400,light rain,24.46,53,3.37,15
430,Colmar,48.0777517,7.3579641,1689163200,overcast clouds,26.88,41,5.18,15
431,Colmar,48.0777517,7.3579641,1689174000,overcast clouds,27.37,32,5.22,15
432,Colmar,48.0777517,7.3579641,1689184800,overcast clouds,24.14,44,2.81,15
433,Colmar,48.0777517,7.3579641,1689195600,overcast clouds,19.16,45,2.21,15
434,Colmar,48.0777517,7.3579641,1689206400,light rain,17.3,66,3.06,15
435,Colmar,48.0777517,7.3579641,1689217200,light rain,16.75,70,1.95,15
436,Colmar,48.0777517,7.3579641,1689228000,light rain,16.04,83,2.55,15
437,Colmar,48.0777517,7.3579641,1689238800,light rain,16.48,87,2.19,15
438,Colmar,48.0777517,7.3579641,1689249600,overcast clouds,17.85,80,2.99,15
439,Colmar,48.0777517,7.3579641,1689260400,overcast clouds,21.75,55,2.05,15
440,Eguisheim,48.0447968,7.3079618,1688839200,clear sky,30.8,43,1.46,17
441,Eguisheim,48.0447968,7.3079618,1688850000,scattered clouds,25.97,52,1.94,17
442,Eguisheim,48.0447968,7.3079618,1688860800,scattered clouds,21.64,61,1.7,17
443,Eguisheim,48.0447968,7.3079618,1688871600,scattered clouds,20.42,66,1.5,17
444,Eguisheim,48.0447968,7.3079618,1688882400,broken clouds,24.64,60,1.61,17
445,Eguisheim,48.0447968,7.3079618,1688893200,overcast clouds,30.88,37,1.93,17
446,Eguisheim,48.0447968,7.3079618,1688904000,broken clouds,34.3,24,2.09,17
447,Eguisheim,48.0447968,7.3079618,1688914800,broken clouds,34.07,24,2.54,17
448,Eguisheim,48.0447968,7.3079618,1688925600,broken clouds,29.83,46,0.74,17
449,Eguisheim,48.0447968,7.3079618,1688936400,light rain,23.54,69,2.62,17
450,Eguisheim,48.0447968,7.3079618,1688947200,light rain,20.71,90,1.32,17
451,Eguisheim,48.0447968,7.3079618,1688958000,light rain,19.98,90,1.69,17
452,Eguisheim,48.0447968,7.3079618,1688968800,scattered clouds,22.9,83,0.42,17
453,Eguisheim,48.0447968,7.3079618,1688979600,clear sky,29.16,48,0.84,17
454,Eguisheim,48.0447968,7.3079618,1688990400,clear sky,32.18,32,0.73,17
455,Eguisheim,48.0447968,7.3079618,1689001200,clear sky,32.79,31,3.71,17
456,Eguisheim,48.0447968,7.3079618,1689012000,few clouds,29.76,50,2.55,17
457,Eguisheim,48.0447968,7.3079618,1689022800,few clouds,23.05,64,1.54,17
458,Eguisheim,48.0447968,7.3079618,1689033600,clear sky,22.06,65,1.13,17
459,Eguisheim,48.0447968,7.3079618,1689044400,clear sky,20.5,72,1.06,17
460,Eguisheim,48.0447968,7.3079618,1689055200,clear sky,24.06,66,1.4,17
461,Eguisheim,48.0447968,7.3079618,1689066000,light rain,31.13,47,2.48,17
462,Eguisheim,48.0447968,7.3079618,1689076800,clear sky,34.92,25,4.14,17
463,Eguisheim,48.0447968,7.3079618,1689087600,clear sky,35.7,26,4.43,17
464,Eguisheim,48.0447968,7.3079618,1689098400,light rain,31.25,48,5.7,17
465,Eguisheim,48.0447968,7.3079618,1689109200,light rain,20.2,93,2.55,17
466,Eguisheim,48.0447968,7.3079618,1689120000,light rain,19.02,92,3.15,17
467,Eguisheim,48.0447968,7.3079618,1689130800,light rain,18.44,93,2.24,17
468,Eguisheim,48.0447968,7.3079618,1689141600,light rain,20.77,87,1.5,17
469,Eguisheim,48.0447968,7.3079618,1689152400,overcast clouds,24.4,53,3.2,17
470,Eguisheim,48.0447968,7.3079618,1689163200,overcast clouds,26.84,42,5.04,17
471,Eguisheim,48.0447968,7.3079618,1689174000,overcast clouds,27.33,34,5.05,17
472,Eguisheim,48.0447968,7.3079618,1689184800,overcast clouds,23.8,47,2.49,17
473,Eguisheim,48.0447968,7.3079618,1689195600,overcast clouds,19.22,45,2.26,17
474,Eguisheim,48.0447968,7.3079618,1689206400,light rain,17.23,67,2.75,17
475,Eguisheim,48.0447968,7.3079618,1689217200,light rain,16.85,67,1.71,17
476,Eguisheim,48.0447968,7.3079618,1689228000,light rain,15.74,85,2.21,17
477,Eguisheim,48.0447968,7.3079618,1689238800,light rain,16.52,89,1.88,17
478,Eguisheim,48.0447968,7.3079618,1689249600,overcast clouds,17.89,80,2.54,17
479,Eguisheim,48.0447968,7.3079618,1689260400,overcast clouds,22.17,53,1.71,17
480,Besancon,47.2380222,6.0243622,1688839200,scattered clouds,30.85,45,1.7,8
481,Besancon,47.2380222,6.0243622,1688850000,few clouds,25.23,57,1.73,8
482,Besancon,47.2380222,6.0243622,1688860800,scattered clouds,20.7,65,1.68,8
483,Besancon,47.2380222,6.0243622,1688871600,broken clouds,19.37,61,1.04,8
484,Besancon,47.2380222,6.0243622,1688882400,overcast clouds,22.54,63,1.05,8
485,Besancon,47.2380222,6.0243622,1688893200,broken clouds,29.63,43,0.58,8
486,Besancon,47.2380222,6.0243622,1688904000,overcast clouds,33.41,34,1.74,8
487,Besancon,47.2380222,6.0243622,1688914800,scattered clouds,34.35,33,2.5,8
488,Besancon,47.2380222,6.0243622,1688925600,few clouds,31.19,53,2.25,8
489,Besancon,47.2380222,6.0243622,1688936400,light rain,23.1,76,2.07,8
490,Besancon,47.2380222,6.0243622,1688947200,light rain,20.32,91,1.52,8
491,Besancon,47.2380222,6.0243622,1688958000,light rain,18.16,98,1.88,8
492,Besancon,47.2380222,6.0243622,1688968800,light rain,20.98,93,0.91,8
493,Besancon,47.2380222,6.0243622,1688979600,clear sky,26.36,62,1.49,8
494,Besancon,47.2380222,6.0243622,1688990400,clear sky,30.59,42,1.67,8
495,Besancon,47.2380222,6.0243622,1689001200,clear sky,31.74,40,0.71,8
496,Besancon,47.2380222,6.0243622,1689012000,clear sky,29.78,61,1.74,8
497,Besancon,47.2380222,6.0243622,1689022800,clear sky,22.64,72,1.1,8
498,Besancon,47.2380222,6.0243622,1689033600,clear sky,20.76,80,1.07,8
499,Besancon,47.2380222,6.0243622,1689044400,clear sky,19.64,84,1.18,8
500,Besancon,47.2380222,6.0243622,1689055200,clear sky,23.36,77,1.08,8
501,Besancon,47.2380222,6.0243622,1689066000,clear sky,30.38,55,2.45,8
502,Besancon,47.2380222,6.0243622,1689076800,clear sky,34.1,37,3.38,8
503,Besancon,47.2380222,6.0243622,1689087600,few clouds,36.48,36,5.0,8
504,Besancon,47.2380222,6.0243622,1689098400,moderate rain,20.9,93,2.54,8
505,Besancon,47.2380222,6.0243622,1689109200,light rain,18.48,94,2.27,8
506,Besancon,47.2380222,6.0243622,1689120000,light rain,17.79,95,2.22,8
507,Besancon,47.2380222,6.0243622,1689130800,few clouds,17.94,97,2.25,8
508,Besancon,47.2380222,6.0243622,1689141600,scattered clouds,19.55,95,2.67,8
509,Besancon,47.2380222,6.0243622,1689152400,light rain,22.41,64,3.74,8
510,Besancon,47.2380222,6.0243622,1689163200,overcast clouds,26.22,46,4.73,8
511,Besancon,47.2380222,6.0243622,1689174000,overcast clouds,26.18,46,4.59,8
512,Besancon,47.2380222,6.0243622,1689184800,overcast clouds,23.37,56,2.93,8
513,Besancon,47.2380222,6.0243622,1689195600,overcast clouds,19.87,65,1.73,8
514,Besancon,47.2380222,6.0243622,1689206400,light rain,16.72,79,1.65,8
515,Besancon,47.2380222,6.0243622,1689217200,overcast clouds,16.38,80,0.76,8
516,Besancon,47.2380222,6.0243622,1689228000,light rain,16.94,90,0.31,8
517,Besancon,47.2380222,6.0243622,1689238800,overcast clouds,17.2,90,0.31,8
518,Besancon,47.2380222,6.0243622,1689249600,light rain,21.29,64,0.33,8
519,Besancon,47.2380222,6.0243622,1689260400,overcast clouds,22.95,51,1.68,8
520,Dijon,47.3215806,5.0414701,1688839200,few clouds,31.24,34,1.18,16
521,Dijon,47.3215806,5.0414701,1688850000,broken clouds,26.55,45,0.36,16
522,Dijon,47.3215806,5.0414701,1688860800,overcast clouds,21.57,60,0.97,16
523,Dijon,47.3215806,5.0414701,1688871600,light rain,19.42,72,0.5,16
524,Dijon,47.3215806,5.0414701,1688882400,light rain,21.5,78,1.22,16
525,Dijon,47.3215806,5.0414701,1688893200,light rain,27.42,54,3.05,16
526,Dijon,47.3215806,5.0414701,1688904000,broken clouds,32.8,36,3.97,16
527,Dijon,47.3215806,5.0414701,1688914800,clear sky,34.93,28,4.28,16
528,Dijon,47.3215806,5.0414701,1688925600,clear sky,32.52,39,4.15,16
529,Dijon,47.3215806,5.0414701,1688936400,light rain,20.03,92,2.27,16
530,Dijon,47.3215806,5.0414701,1688947200,light rain,17.96,93,2.02,16
531,Dijon,47.3215806,5.0414701,1688958000,scattered clouds,17.65,91,0.94,16
532,Dijon,47.3215806,5.0414701,1688968800,few clouds,20.62,86,1.01,16
533,Dijon,47.3215806,5.0414701,1688979600,clear sky,28.15,54,0.82,16
534,Dijon,47.3215806,5.0414701,1688990400,clear sky,31.27,38,1.49,16
535,Dijon,47.3215806,5.0414701,1689001200,clear sky,32.64,36,1.38,16
536,Dijon,47.3215806,5.0414701,1689012000,scattered clouds,30.41,48,3.07,16
537,Dijon,47.3215806,5.0414701,1689022800,light rain,21.51,81,2.55,16
538,Dijon,47.3215806,5.0414701,1689033600,clear sky,21.02,80,1.72,16
539,Dijon,47.3215806,5.0414701,1689044400,clear sky,19.9,82,0.72,16
540,Dijon,47.3215806,5.0414701,1689055200,clear sky,22.92,75,1.41,16
541,Dijon,47.3215806,5.0414701,1689066000,clear sky,30.5,51,2.65,16
542,Dijon,47.3215806,5.0414701,1689076800,clear sky,34.03,29,3.87,16
543,Dijon,47.3215806,5.0414701,1689087600,light rain,32.61,35,5.46,16
544,Dijon,47.3215806,5.0414701,1689098400,light rain,26.13,61,2.54,16
545,Dijon,47.3215806,5.0414701,1689109200,light rain,22.03,80,2.44,16
546,Dijon,47.3215806,5.0414701,1689120000,light rain,21.79,77,3.08,16
547,Dijon,47.3215806,5.0414701,1689130800,broken clouds,19.15,71,4.47,16
548,Dijon,47.3215806,5.0414701,1689141600,light rain,18.11,80,3.62,16
549,Dijon,47.3215806,5.0414701,1689152400,overcast clouds,21.94,52,4.02,16
550,Dijon,47.3215806,5.0414701,1689163200,overcast clouds,24.92,43,4.94,16
551,Dijon,47.3215806,5.0414701,1689174000,overcast clouds,26.57,31,5.12,16
552,Dijon,47.3215806,5.0414701,1689184800,overcast clouds,24.3,37,3.46,16
553,Dijon,47.3215806,5.0414701,1689195600,overcast clouds,19.39,43,2.7,16
554,Dijon,47.3215806,5.0414701,1689206400,overcast clouds,18.38,48,1.62,16
555,Dijon,47.3215806,5.0414701,1689217200,overcast clouds,17.84,52,1.11,16
556,Dijon,47.3215806,5.0414701,1689228000,overcast clouds,16.82,64,1.39,16
557,Dijon,47.3215806,5.0414701,1689238800,overcast clouds,17.81,60,2.01,16
558,Dijon,47.3215806,5.0414701,1689249600,overcast clouds,22.58,42,2.34,16
559,Dijon,47.3215806,5.0414701,1689260400,overcast clouds,25.26,35,2.23,16
560,Annecy,45.8992348,6.1288847,1688839200,clear sky,30.61,44,0.76,4
561,Annecy,45.8992348,6.1288847,1688850000,few clouds,25.01,55,1.49,4
562,Annecy,45.8992348,6.1288847,1688860800,scattered clouds,19.77,61,1.69,4
563,Annecy,45.8992348,6.1288847,1688871600,overcast clouds,18.39,59,1.52,4
564,Annecy,45.8992348,6.1288847,1688882400,broken clouds,21.47,61,1.17,4
565,Annecy,45.8992348,6.1288847,1688893200,few clouds,29.03,40,0.71,4
566,Annecy,45.8992348,6.1288847,1688904000,few clouds,32.5,30,1.42,4
567,Annecy,45.8992348,6.1288847,1688914800,clear sky,32.82,30,1.86,4
568,Annecy,45.8992348,6.1288847,1688925600,clear sky,30.69,64,1.41,4
569,Annecy,45.8992348,6.1288847,1688936400,few clouds,23.63,72,1.67,4
570,Annecy,45.8992348,6.1288847,1688947200,light rain,21.32,79,1.54,4
571,Annecy,45.8992348,6.1288847,1688958000,light rain,19.64,86,1.1,4
572,Annecy,45.8992348,6.1288847,1688968800,light rain,22.56,81,0.45,4
573,Annecy,45.8992348,6.1288847,1688979600,clear sky,30.17,53,0.93,4
574,Annecy,45.8992348,6.1288847,1688990400,clear sky,33.27,35,1.47,4
575,Annecy,45.8992348,6.1288847,1689001200,clear sky,32.89,26,1.34,4
576,Annecy,45.8992348,6.1288847,1689012000,clear sky,30.08,57,0.47,4
577,Annecy,45.8992348,6.1288847,1689022800,few clouds,23.11,59,1.52,4
578,Annecy,45.8992348,6.1288847,1689033600,clear sky,20.96,59,1.66,4
579,Annecy,45.8992348,6.1288847,1689044400,clear sky,19.99,58,1.59,4
580,Annecy,45.8992348,6.1288847,1689055200,clear sky,23.45,60,1.17,4
581,Annecy,45.8992348,6.1288847,1689066000,clear sky,31.47,37,0.47,4
582,Annecy,45.8992348,6.1288847,1689076800,clear sky,35.11,26,2.28,4
583,Annecy,45.8992348,6.1288847,1689087600,few clouds,35.45,39,3.73,4
584,Annecy,45.8992348,6.1288847,1689098400,heavy intensity rain,19.35,98,4.1,4
585,Annecy,45.8992348,6.1288847,1689109200,heavy intensity rain,18.54,98,1.55,4
586,Annecy,45.8992348,6.1288847,1689120000,light rain,17.87,96,1.28,4
587,Annecy,45.8992348,6.1288847,1689130800,light rain,17.58,95,0.54,4
588,Annecy,45.8992348,6.1288847,1689141600,moderate rain,19.03,98,0.18,4
589,Annecy,45.8992348,6.1288847,1689152400,light rain,20.67,96,1.02,4
590,Annecy,45.8992348,6.1288847,1689163200,light rain,25.55,68,1.55,4
591,Annecy,45.8992348,6.1288847,1689174000,light rain,24.56,73,1.44,4
592,Annecy,45.8992348,6.1288847,1689184800,light rain,23.15,86,0.74,4
593,Annecy,45.8992348,6.1288847,1689195600,light rain,19.75,91,0.39,4
594,Annecy,45.8992348,6.1288847,1689206400,light rain,19.06,90,0.71,4
595,Annecy,45.8992348,6.1288847,1689217200,overcast clouds,18.35,93,0.21,4
596,Annecy,45.8992348,6.1288847,1689228000,light rain,18.95,95,0.66,4
597,Annecy,45.8992348,6.1288847,1689238800,light rain,22.56,76,1.12,4
598,Annecy,45.8992348,6.1288847,1689249600,light rain,27.67,56,1.18,4
599,Annecy,45.8992348,6.1288847,1689260400,overcast clouds,27.74,43,1.81,4
600,Grenoble,45.1875602,5.7357819,1688839200,clear sky,36.97,57,1.29,18
601,Grenoble,45.1875602,5.7357819,1688850000,clear sky,28.43,67,1.64,18
602,Grenoble,45.1875602,5.7357819,1688860800,clear sky,21.88,69,1.84,18
603,Grenoble,45.1875602,5.7357819,1688871600,few clouds,20.91,66,1.72,18
604,Grenoble,45.1875602,5.7357819,1688882400,clear sky,24.64,65,1.21,18
605,Grenoble,45.1875602,5.7357819,1688893200,clear sky,32.77,42,1.15,18
606,Grenoble,45.1875602,5.7357819,1688904000,few clouds,35.87,31,1.64,18
607,Grenoble,45.1875602,5.7357819,1688914800,scattered clouds,36.18,34,1.67,18
608,Grenoble,45.1875602,5.7357819,1688925600,scattered clouds,34.88,65,1.08,18
609,Grenoble,45.1875602,5.7357819,1688936400,clear sky,24.75,76,1.64,18
610,Grenoble,45.1875602,5.7357819,1688947200,clear sky,22.83,75,1.6,18
611,Grenoble,45.1875602,5.7357819,1688958000,broken clouds,21.16,81,0.81,18
612,Grenoble,45.1875602,5.7357819,1688968800,scattered clouds,24.8,71,0.41,18
613,Grenoble,45.1875602,5.7357819,1688979600,clear sky,33.3,49,1.32,18
614,Grenoble,45.1875602,5.7357819,1688990400,clear sky,36.44,33,1.65,18
615,Grenoble,45.1875602,5.7357819,1689001200,clear sky,35.87,29,2.1,18
616,Grenoble,45.1875602,5.7357819,1689012000,clear sky,35.61,67,1.08,18
617,Grenoble,45.1875602,5.7357819,1689022800,few clouds,25.51,74,1.68,18
618,Grenoble,45.1875602,5.7357819,1689033600,clear sky,23.67,61,1.8,18
619,Grenoble,45.1875602,5.7357819,1689044400,clear sky,22.72,61,1.77,18
620,Grenoble,45.1875602,5.7357819,1689055200,clear sky,26.19,62,1.42,18
621,Grenoble,45.1875602,5.7357819,1689066000,clear sky,35.25,35,1.15,18
622,Grenoble,45.1875602,5.7357819,1689076800,clear sky,38.56,27,2.82,18
623,Grenoble,45.1875602,5.7357819,1689087600,clear sky,38.79,30,4.36,18
624,Grenoble,45.1875602,5.7357819,1689098400,clear sky,34.82,60,1.14,18
625,Grenoble,45.1875602,5.7357819,1689109200,light rain,22.16,95,1.39,18
626,Grenoble,45.1875602,5.7357819,1689120000,light rain,21.86,93,0.93,18
627,Grenoble,45.1875602,5.7357819,1689130800,light rain,21.28,94,0.75,18
628,Grenoble,45.1875602,5.7357819,1689141600,light rain,22.29,97,0.89,18
629,Grenoble,45.1875602,5.7357819,1689152400,light rain,25.27,82,1.83,18
630,Grenoble,45.1875602,5.7357819,1689163200,light rain,28.66,73,2.03,18
631,Grenoble,45.1875602,5.7357819,1689174000,light rain,28.93,74,2.13,18
632,Grenoble,45.1875602,5.7357819,1689184800,light rain,25.66,86,1.09,18
633,Grenoble,45.1875602,5.7357819,1689195600,overcast clouds,22.81,94,0.64,18
634,Grenoble,45.1875602,5.7357819,1689206400,overcast clouds,21.67,96,0.45,18
635,Grenoble,45.1875602,5.7357819,1689217200,overcast clouds,20.82,96,0.99,18
636,Grenoble,45.1875602,5.7357819,1689228000,overcast clouds,21.56,91,1.15,18
637,Grenoble,45.1875602,5.7357819,1689238800,overcast clouds,25.3,69,1.91,18
638,Grenoble,45.1875602,5.7357819,1689249600,light rain,30.33,49,2.01,18
639,Grenoble,45.1875602,5.7357819,1689260400,overcast clouds,29.65,50,2.93,18
640,Lyon,45.7578137,4.8320114,1688839200,few clouds,33.7,38,1.43,22
641,Lyon,45.7578137,4.8320114,1688850000,broken clouds,30.05,45,1.21,22
642,Lyon,45.7578137,4.8320114,1688860800,overcast clouds,23.87,61,1.59,22
643,Lyon,45.7578137,4.8320114,1688871600,overcast clouds,21.88,68,0.93,22
644,Lyon,45.7578137,4.8320114,1688882400,broken clouds,23.44,64,1.26,22
